Date,Ticker,% Drop,Open,Close,Recovery Date 50%,Recovery Date 75%,Recovery Date 90%,Best Recovery % Achieved,Recovery Quality,Headline Tags,Headline Link
2025-04-08,TROW,-4.61,84.15,80.27,2025-04-09,2025-04-09,2025-04-09,2.55,Full Recovery (90%+),unknown,unknown
2025-04-08,TSCO,-5.16,50.63,48.02,2025-04-09,2025-04-09,2025-04-09,1.59,Full Recovery (90%+),unknown,unknown
2025-04-08,TSLA,-9.44,245.0,221.86,2025-04-09,2025-04-09,2025-04-09,2.73,Full Recovery (90%+),unknown,unknown
2025-04-08,TT,-3.0,324.96,315.21,2025-04-09,2025-04-09,2025-04-09,3.36,Full Recovery (90%+),unknown,unknown
2025-04-08,TXN,-6.85,156.75,146.01,2025-04-09,2025-04-09,2025-04-09,2.19,Full Recovery (90%+),unknown,unknown
2025-04-08,TXT,-4.66,63.91,60.93,2025-04-09,2025-04-09,2025-04-09,2.51,Full Recovery (90%+),unknown,unknown
2025-04-08,TYL,-5.24,550.52,521.68,2025-04-09,2025-04-09,2025-04-09,1.97,Full Recovery (90%+),unknown,unknown
2025-04-08,UAL,-9.19,61.83,56.15,2025-04-09,2025-04-09,2025-04-09,2.58,Full Recovery (90%+),unknown,unknown
2025-04-08,UBER,-6.12,69.31,65.07,2025-04-09,2025-04-09,2025-04-09,3.07,Full Recovery (90%+),unknown,unknown
2025-04-08,UDR,-5.2,39.76,37.69,2025-04-09,2025-04-09,2025-04-09,1.99,Full Recovery (90%+),unknown,unknown
2025-04-08,ULTA,-7.24,353.6,328.01,2025-04-09,2025-04-09,2025-04-09,2.26,Full Recovery (90%+),unknown,unknown
2025-04-08,UNH,-5.0,582.17,553.08,2025-04-09,2025-04-09,2025-04-10,1.59,Full Recovery (90%+),unknown,unknown
2025-04-08,UNP,-4.26,217.53,208.27,2025-04-09,2025-04-09,2025-04-09,1.65,Full Recovery (90%+),unknown,unknown
2025-04-08,UPS,-6.01,97.8,91.92,2025-04-09,2025-04-09,2025-04-09,1.32,Full Recovery (90%+),unknown,unknown
2025-04-08,URI,-5.36,583.2,551.94,2025-04-09,2025-04-09,2025-04-09,3.05,Full Recovery (90%+),unknown,unknown
2025-04-08,USB,-4.06,37.94,36.4,2025-04-09,2025-04-09,2025-04-09,2.37,Full Recovery (90%+),unknown,unknown
2025-04-08,V,-4.34,322.24,308.27,2025-04-09,2025-04-09,2025-04-09,1.97,Full Recovery (90%+),unknown,unknown
2025-04-08,VICI,-3.51,30.48,29.41,2025-04-09,2025-04-09,2025-04-09,3.33,Full Recovery (90%+),unknown,unknown
2025-04-08,VLO,-3.96,109.52,105.18,2025-04-09,2025-04-09,2025-04-09,2.47,Full Recovery (90%+),unknown,unknown
2025-04-08,VLTO,-4.73,89.56,85.32,2025-04-09,2025-04-09,2025-04-09,1.65,Full Recovery (90%+),unknown,unknown
2025-04-08,VMC,-3.09,233.7,226.49,2025-04-09,2025-04-09,2025-04-09,3.19,Full Recovery (90%+),unknown,unknown
2025-04-08,VST,-6.64,109.46,102.19,2025-04-09,2025-04-09,2025-04-09,3.36,Full Recovery (90%+),unknown,unknown
2025-04-08,VTR,-3.8,65.84,63.34,2025-04-09,2025-04-09,2025-04-10,2.12,Full Recovery (90%+),unknown,unknown
2025-04-08,VTRS,-6.12,7.84,7.36,2025-04-09,2025-04-09,2025-04-23,1.6,Full Recovery (90%+),unknown,unknown
2025-04-08,WAB,-4.03,166.94,160.22,2025-04-09,2025-04-09,2025-04-09,3.74,Full Recovery (90%+),unknown,unknown
2025-04-08,WAT,-9.65,340.59,307.71,2025-04-09,2025-04-09,2025-04-24,1.0,Full Recovery (90%+),unknown,unknown
2025-04-08,WBD,-7.57,8.32,7.69,2025-04-09,2025-04-09,2025-04-09,2.49,Full Recovery (90%+),unknown,unknown
2025-04-08,WDAY,-4.46,220.29,210.47,2025-04-09,2025-04-09,2025-04-09,2.96,Full Recovery (90%+),unknown,unknown
2025-04-08,WDC,-3.37,32.65,31.55,2025-04-09,2025-04-09,2025-04-09,8.39,Full Recovery (90%+),unknown,unknown
2025-04-08,WELL,-4.54,142.98,136.49,2025-04-09,2025-04-09,2025-04-11,1.73,Full Recovery (90%+),unknown,unknown
2025-04-08,WFC,-4.03,64.69,62.08,2025-04-09,2025-04-09,2025-04-09,2.93,Full Recovery (90%+),unknown,unknown
2025-04-08,WM,-4.13,225.79,216.47,2025-04-09,2025-04-09,2025-04-10,1.7,Full Recovery (90%+),unknown,unknown
2025-04-08,WMB,-4.35,56.8,54.33,2025-04-09,2025-04-09,2025-04-14,2.14,Full Recovery (90%+),unknown,unknown
2025-04-08,WMT,-4.73,85.85,81.79,2025-04-09,2025-04-09,2025-04-09,3.46,Full Recovery (90%+),unknown,unknown
2025-04-08,WSM,-6.88,148.78,138.54,2025-04-09,2025-04-09,2025-04-09,1.85,Full Recovery (90%+),unknown,unknown
2025-04-08,WST,-7.29,205.37,190.39,2025-04-09,2025-04-09,2025-04-11,1.86,Full Recovery (90%+),unknown,unknown
2025-04-08,WY,-6.37,26.51,24.82,2025-04-09,2025-04-09,2025-04-09,1.03,Full Recovery (90%+),unknown,unknown
2025-04-08,WYNN,-5.89,70.24,66.1,2025-04-09,2025-04-09,2025-04-09,3.87,Full Recovery (90%+),unknown,unknown
2025-04-08,XOM,-4.45,105.46,100.77,2025-04-09,2025-04-09,2025-04-09,1.68,Full Recovery (90%+),unknown,unknown
2025-04-08,XYL,-3.73,106.85,102.86,2025-04-09,2025-04-09,2025-04-09,3.32,Full Recovery (90%+),unknown,unknown
2025-04-08,YUM,-4.76,148.44,141.38,2025-04-09,2025-04-24,,0.88,Good Recovery (75-90%),unknown,unknown
2025-04-08,ZBH,-3.51,106.53,102.79,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-04-08,ZBRA,-7.93,231.94,213.54,2025-04-09,2025-04-09,2025-04-09,1.78,Full Recovery (90%+),unknown,unknown
2025-04-08,ZTS,-5.27,151.94,143.92,2025-04-09,2025-04-09,2025-04-09,1.19,Full Recovery (90%+),unknown,unknown
2025-04-10,A,-4.65,104.82,99.95,2025-04-11,2025-04-14,2025-04-14,1.45,Full Recovery (90%+),"google, pixel, 9a, review:, a",https://www.theverge.com/phone-review/646135/google-pixel-9a-review-a-midrange-phone-done-right
2025-04-10,ABNB,-3.15,117.61,113.91,2025-04-23,2025-04-23,2025-04-23,2.32,Full Recovery (90%+),unknown,unknown
2025-04-10,ADBE,-3.03,360.97,350.05,2025-04-24,2025-04-24,2025-04-24,1.62,Full Recovery (90%+),"top, digital, media, stocks, to",https://www.etfdailynews.com/2025/04/10/top-digital-media-stocks-to-follow-today-april-7th/
2025-04-10,ADI,-5.94,189.63,178.36,2025-04-24,2025-04-24,2025-04-24,1.5,Full Recovery (90%+),unknown,unknown
2025-04-10,ALB,-4.2,57.11,54.71,2025-04-11,2025-04-11,2025-04-14,1.44,Full Recovery (90%+),"„războiul”, lui, trump, cu, robinetul,",http://hotnews.ro/razboiul-lui-trump-cu-robinetul-castigat-prin-ordin-executiv-pentru-parul-lui-frumos-restrictiile-la-presiunea-apei-ridicate-1945449
2025-04-10,APA,-7.07,15.46,14.36,2025-04-14,2025-04-17,2025-04-17,1.82,Full Recovery (90%+),unknown,unknown
2025-04-10,APTV,-5.6,52.35,49.42,2025-04-17,2025-04-17,2025-04-22,2.22,Full Recovery (90%+),unknown,unknown
2025-04-10,ARE,-6.13,79.44,74.57,2025-04-14,2025-04-14,2025-04-14,1.05,Full Recovery (90%+),"stunts, are, finally, getting, their",https://www.theverge.com/news/646835/oscars-stunt-awards-category-2027
2025-04-10,AXP,-3.19,255.02,246.89,2025-04-11,2025-04-14,2025-04-14,2.51,Full Recovery (90%+),unknown,unknown
2025-04-10,BAX,-6.51,30.1,28.14,2025-04-23,2025-04-24,2025-04-24,1.16,Full Recovery (90%+),unknown,unknown
2025-04-10,BDX,-3.55,206.44,199.12,2025-04-14,2025-04-14,2025-04-14,0.9,Full Recovery (90%+),unknown,unknown
2025-04-10,BEN,-3.12,18.29,17.72,2025-04-14,2025-04-23,2025-04-23,1.81,Full Recovery (90%+),unknown,unknown
2025-04-10,BIIB,-3.47,117.45,113.38,2025-04-14,2025-04-14,2025-04-14,1.51,Full Recovery (90%+),unknown,unknown
2025-04-10,BMY,-5.38,53.33,50.46,,,,0.31,Poor Recovery (<50%),unknown,unknown
2025-04-10,BX,-4.34,133.23,127.45,2025-04-14,2025-04-15,2025-04-15,1.23,Full Recovery (90%+),unknown,unknown
2025-04-10,CCL,-3.93,18.32,17.6,2025-04-15,2025-04-23,2025-04-23,1.53,Full Recovery (90%+),unknown,unknown
2025-04-10,CDW,-5.03,154.47,146.7,2025-04-14,2025-04-23,2025-04-23,1.58,Full Recovery (90%+),unknown,unknown
2025-04-10,CFG,-4.34,36.37,34.79,2025-04-14,2025-04-15,2025-04-23,1.68,Full Recovery (90%+),unknown,unknown
2025-04-10,CMCSA,-3.16,34.78,33.68,2025-04-15,,,0.72,Partial Recovery (50-75%),unknown,unknown
2025-04-10,COF,-4.33,169.5,162.16,2025-04-22,2025-04-22,2025-04-22,3.12,Full Recovery (90%+),unknown,unknown
2025-04-10,COP,-5.89,88.5,83.29,2025-04-11,2025-04-17,2025-04-17,1.63,Full Recovery (90%+),unknown,unknown
2025-04-10,CPAY,-4.31,313.23,299.74,2025-04-14,2025-04-15,2025-04-15,1.65,Full Recovery (90%+),unknown,unknown
2025-04-10,CRL,-26.65,136.27,99.95,,,,0.44,Poor Recovery (<50%),unknown,unknown
2025-04-10,CVX,-5.75,143.22,134.98,,,,0.5,Poor Recovery (<50%),unknown,unknown
2025-04-10,CZR,-4.13,26.55,25.45,2025-04-22,2025-04-22,2025-04-22,2.73,Full Recovery (90%+),unknown,unknown
2025-04-10,DAL,-6.77,42.22,39.36,2025-04-11,2025-04-24,2025-04-24,0.93,Full Recovery (90%+),unknown,unknown
2025-04-10,DASH,-3.02,184.07,178.52,2025-04-14,2025-04-24,2025-04-24,1.66,Full Recovery (90%+),unknown,unknown
2025-04-10,DFS,-3.59,164.52,158.62,2025-04-21,2025-04-21,2025-04-21,4.89,Full Recovery (90%+),unknown,unknown
2025-04-10,DHR,-6.07,192.45,180.76,2025-04-11,2025-04-14,2025-04-14,1.4,Full Recovery (90%+),unknown,unknown
2025-04-10,DIS,-4.15,88.92,85.23,2025-04-23,2025-04-24,2025-04-24,1.37,Full Recovery (90%+),unknown,unknown
2025-04-10,DOW,-5.24,28.8,27.29,2025-04-11,2025-04-11,2025-04-14,1.81,Full Recovery (90%+),unknown,unknown
2025-04-10,DVN,-6.91,29.81,27.75,2025-04-16,2025-04-16,2025-04-17,1.81,Full Recovery (90%+),unknown,unknown
2025-04-10,DXCM,-7.55,72.8,67.3,2025-04-24,2025-04-25,,0.79,Good Recovery (75-90%),unknown,unknown
2025-04-10,EL,-3.27,55.1,53.3,2025-04-11,2025-04-11,2025-04-11,3.38,Full Recovery (90%+),unknown,unknown
2025-04-10,EMN,-3.72,78.98,76.04,2025-04-11,2025-04-11,2025-04-14,1.63,Full Recovery (90%+),unknown,unknown
2025-04-10,ENPH,-5.62,52.51,49.56,2025-04-11,2025-04-11,2025-04-14,1.69,Full Recovery (90%+),unknown,unknown
2025-04-10,EOG,-4.9,109.0,103.66,2025-04-11,2025-04-16,2025-04-17,1.83,Full Recovery (90%+),unknown,unknown
2025-04-10,EPAM,-5.02,154.02,146.29,2025-04-14,2025-04-23,2025-04-24,1.66,Full Recovery (90%+),unknown,unknown
2025-04-10,EXPE,-3.8,155.42,149.52,2025-04-16,2025-04-23,2025-04-23,1.79,Full Recovery (90%+),unknown,unknown
2025-04-10,FANG,-4.71,129.25,123.16,2025-04-11,2025-04-11,2025-04-11,2.38,Full Recovery (90%+),unknown,unknown
2025-04-10,FCX,-4.19,32.57,31.21,2025-04-11,2025-04-11,2025-04-11,4.71,Full Recovery (90%+),unknown,unknown
2025-04-10,FIS,-3.19,71.8,69.51,2025-04-11,2025-04-11,2025-04-11,4.52,Full Recovery (90%+),unknown,unknown
2025-04-10,FITB,-4.44,35.4,33.83,2025-04-15,2025-04-15,2025-04-24,1.24,Full Recovery (90%+),unknown,unknown
2025-04-10,FTV,-4.16,66.54,63.77,2025-04-14,2025-04-14,2025-04-23,1.86,Full Recovery (90%+),unknown,unknown
2025-04-10,GILD,-3.26,104.82,101.4,2025-04-11,2025-04-14,2025-04-14,1.49,Full Recovery (90%+),unknown,unknown
2025-04-10,GPN,-4.92,87.55,83.24,2025-04-15,,,0.51,Partial Recovery (50-75%),unknown,unknown
2025-04-10,HAL,-4.3,21.18,20.27,2025-04-11,2025-04-11,2025-04-14,2.48,Full Recovery (90%+),unknown,unknown
2025-04-10,HAS,-5.22,53.81,51.0,2025-04-14,2025-04-14,2025-04-24,3.56,Full Recovery (90%+),unknown,unknown
2025-04-10,HBAN,-3.3,13.33,12.89,2025-04-14,2025-04-15,2025-04-15,3.77,Full Recovery (90%+),unknown,unknown
2025-04-10,HES,-5.46,134.5,127.16,2025-04-24,,,0.71,Partial Recovery (50-75%),unknown,unknown
2025-04-10,HST,-3.24,13.9,13.45,2025-04-11,2025-04-22,2025-04-24,1.07,Full Recovery (90%+),unknown,unknown
2025-04-10,IDXX,-3.13,394.15,381.83,2025-04-11,2025-04-14,2025-04-14,4.8,Full Recovery (90%+),unknown,unknown
2025-04-10,INCY,-4.81,57.96,55.17,2025-04-11,2025-04-14,2025-04-14,1.45,Full Recovery (90%+),unknown,unknown
2025-04-10,INTC,-3.87,20.68,19.88,2025-04-14,2025-04-23,2025-04-24,2.01,Full Recovery (90%+),unknown,unknown
2025-04-10,IP,-3.59,47.92,46.2,2025-04-14,2025-04-14,,0.83,Good Recovery (75-90%),unknown,unknown
2025-04-10,IQV,-5.78,152.0,143.22,2025-04-14,2025-04-14,,0.88,Good Recovery (75-90%),unknown,unknown
2025-04-10,ISRG,-3.83,509.0,489.52,2025-04-24,2025-04-24,2025-04-24,1.29,Full Recovery (90%+),unknown,unknown
2025-04-10,IVZ,-4.01,13.22,12.69,2025-04-14,2025-04-22,2025-04-22,2.6,Full Recovery (90%+),unknown,unknown
2025-04-10,JBHT,-4.37,140.48,134.34,2025-04-14,,,0.57,Partial Recovery (50-75%),unknown,unknown
2025-04-10,KKR,-4.23,106.37,101.87,2025-04-15,2025-04-23,2025-04-23,2.61,Full Recovery (90%+),unknown,unknown
2025-04-10,KMX,-4.37,69.49,66.45,2025-04-11,,,0.63,Partial Recovery (50-75%),unknown,unknown
2025-04-10,LH,-4.4,228.66,218.61,2025-04-14,2025-04-14,2025-04-14,0.99,Full Recovery (90%+),unknown,unknown
2025-04-10,LUV,-6.22,27.5,25.79,,,,0.41,Poor Recovery (<50%),unknown,unknown
2025-04-10,LVS,-3.59,32.9,31.72,2025-04-15,2025-04-15,2025-04-22,4.14,Full Recovery (90%+),unknown,unknown
2025-04-10,LYB,-6.25,57.96,54.34,2025-04-11,2025-04-14,2025-04-22,1.41,Full Recovery (90%+),unknown,unknown
2025-04-10,MCHP,-6.19,41.37,38.81,2025-04-22,2025-04-23,2025-04-23,3.25,Full Recovery (90%+),unknown,unknown
2025-04-10,META,-5.07,575.49,546.29,,,,0.03,Poor Recovery (<50%),unknown,unknown
2025-04-10,MHK,-3.39,106.64,103.02,2025-04-11,2025-04-24,2025-04-24,1.68,Full Recovery (90%+),unknown,unknown
2025-04-10,MPC,-4.36,127.07,121.53,2025-04-14,2025-04-17,2025-04-17,2.89,Full Recovery (90%+),unknown,unknown
2025-04-10,MPWR,-7.85,525.98,484.71,2025-04-11,2025-04-11,2025-04-11,2.4,Full Recovery (90%+),unknown,unknown
2025-04-10,MRK,-3.8,80.61,77.55,2025-04-11,2025-04-25,2025-04-25,1.7,Full Recovery (90%+),unknown,unknown
2025-04-10,MRNA,-5.11,25.82,24.5,2025-04-11,2025-04-11,2025-04-11,2.19,Full Recovery (90%+),unknown,unknown
2025-04-10,MTB,-4.1,164.6,157.85,2025-04-22,2025-04-23,2025-04-23,1.68,Full Recovery (90%+),unknown,unknown
2025-04-10,MTD,-3.48,1033.66,997.69,2025-04-11,2025-04-11,2025-04-11,2.37,Full Recovery (90%+),unknown,unknown
2025-04-10,MU,-3.38,72.5,70.05,2025-04-23,2025-04-23,2025-04-23,3.97,Full Recovery (90%+),unknown,unknown
2025-04-10,NCLH,-4.08,17.4,16.69,2025-04-24,2025-04-25,,0.76,Good Recovery (75-90%),unknown,unknown
2025-04-10,NKE,-4.94,57.23,54.4,2025-04-21,2025-04-22,2025-04-22,1.44,Full Recovery (90%+),unknown,unknown
2025-04-10,NTRS,-3.61,91.23,87.94,2025-04-14,2025-04-23,2025-04-24,1.36,Full Recovery (90%+),unknown,unknown
2025-04-10,NXPI,-5.98,176.12,165.59,2025-04-15,2025-04-22,2025-04-23,2.66,Full Recovery (90%+),unknown,unknown
2025-04-10,ODFL,-3.22,161.96,156.75,,,,0.41,Poor Recovery (<50%),unknown,unknown
2025-04-10,ON,-4.65,36.58,34.88,2025-04-15,2025-04-23,2025-04-23,2.99,Full Recovery (90%+),unknown,unknown
2025-04-10,OXY,-5.66,38.66,36.47,2025-04-11,2025-04-16,2025-04-16,1.78,Full Recovery (90%+),unknown,unknown
2025-04-10,PFE,-3.01,22.26,21.59,2025-04-14,2025-04-14,2025-04-15,1.99,Full Recovery (90%+),unknown,unknown
2025-04-10,PFG,-4.75,75.55,71.96,2025-04-23,2025-04-24,,0.85,Good Recovery (75-90%),unknown,unknown
2025-04-10,PODD,-4.73,263.95,251.47,2025-04-24,,,0.74,Partial Recovery (50-75%),unknown,unknown
2025-04-10,PSX,-3.15,100.14,96.99,2025-04-17,2025-04-22,2025-04-22,2.44,Full Recovery (90%+),unknown,unknown
2025-04-10,RCL,-4.14,200.82,192.51,2025-04-22,2025-04-22,2025-04-23,2.34,Full Recovery (90%+),unknown,unknown
2025-04-10,REGN,-3.96,568.93,546.39,2025-04-14,2025-04-14,2025-04-14,2.5,Full Recovery (90%+),unknown,unknown
2025-04-10,RVTY,-6.04,98.93,92.95,2025-04-14,2025-04-14,,0.77,Good Recovery (75-90%),unknown,unknown
2025-04-10,SLB,-6.44,34.78,32.54,2025-04-11,2025-04-17,2025-04-17,1.15,Full Recovery (90%+),unknown,unknown
2025-04-10,SMCI,-4.02,35.09,33.68,2025-04-24,2025-04-24,2025-04-24,1.98,Full Recovery (90%+),unknown,unknown
2025-04-10,SOLV,-3.09,67.25,65.17,2025-04-14,2025-04-14,2025-04-14,1.26,Full Recovery (90%+),unknown,unknown
2025-04-10,SWK,-4.91,61.71,58.68,2025-04-24,2025-04-24,2025-04-24,1.07,Full Recovery (90%+),unknown,unknown
2025-04-10,SWKS,-5.36,56.89,53.84,2025-04-11,2025-04-11,2025-04-14,2.52,Full Recovery (90%+),unknown,unknown
2025-04-10,SYF,-4.35,48.75,46.63,2025-04-17,2025-04-22,2025-04-22,2.5,Full Recovery (90%+),unknown,unknown
2025-04-10,TECH,-6.44,52.65,49.26,2025-04-14,2025-04-14,2025-04-14,0.97,Full Recovery (90%+),unknown,unknown
2025-04-10,TEL,-3.63,132.15,127.35,2025-04-14,2025-04-22,2025-04-22,3.55,Full Recovery (90%+),unknown,unknown
2025-04-10,TER,-3.84,75.18,72.29,2025-04-14,2025-04-24,2025-04-24,1.73,Full Recovery (90%+),unknown,unknown
2025-04-10,TFC,-3.36,36.88,35.64,2025-04-15,2025-04-23,2025-04-23,1.82,Full Recovery (90%+),unknown,unknown
2025-04-10,TGT,-3.11,95.69,92.71,2025-04-14,2025-04-24,2025-04-25,1.3,Full Recovery (90%+),unknown,unknown
2025-04-10,TMO,-4.25,446.4,427.44,2025-04-11,2025-04-14,2025-04-14,1.15,Full Recovery (90%+),unknown,unknown
2025-04-10,TRGP,-4.11,169.39,162.43,2025-04-15,2025-04-15,2025-04-16,2.18,Full Recovery (90%+),unknown,unknown
2025-04-10,UAL,-6.52,67.13,62.75,2025-04-11,2025-04-15,2025-04-15,1.44,Full Recovery (90%+),unknown,unknown
2025-04-10,USB,-3.15,38.46,37.25,2025-04-11,2025-04-14,2025-04-15,2.31,Full Recovery (90%+),unknown,unknown
2025-04-10,VST,-3.85,113.63,109.26,2025-04-11,2025-04-14,2025-04-15,3.98,Full Recovery (90%+),unknown,unknown
2025-04-10,VTRS,-4.35,7.59,7.26,2025-04-11,2025-04-11,2025-04-14,2.64,Full Recovery (90%+),unknown,unknown
2025-04-10,WBD,-8.99,8.9,8.1,2025-04-24,,,0.61,Partial Recovery (50-75%),unknown,unknown
2025-04-10,WSM,-3.48,152.49,147.18,2025-04-24,2025-04-24,,0.8,Good Recovery (75-90%),unknown,unknown
2025-04-10,WYNN,-3.15,74.65,72.3,2025-04-14,2025-04-15,2025-04-15,4.17,Full Recovery (90%+),unknown,unknown
2025-04-10,XOM,-3.64,103.71,99.93,2025-04-11,2025-04-11,2025-04-14,2.3,Full Recovery (90%+),unknown,unknown
2025-04-10,ZBRA,-4.69,234.36,223.37,2025-04-14,2025-04-14,2025-04-23,2.08,Full Recovery (90%+),unknown,unknown
2025-04-10,ZTS,-3.69,152.13,146.51,2025-04-14,2025-04-23,2025-04-24,1.24,Full Recovery (90%+),unknown,unknown
2025-04-14,AAPL,-4.22,211.44,202.52,2025-04-24,2025-04-25,,0.76,Good Recovery (75-90%),unknown,unknown
2025-04-14,ABNB,-3.48,117.3,113.22,2025-04-23,2025-04-23,2025-04-23,2.28,Full Recovery (90%+),unknown,unknown
2025-04-14,ANET,-3.8,76.5,73.59,2025-04-24,2025-04-25,2025-04-25,1.48,Full Recovery (90%+),unknown,unknown
2025-04-14,AVGO,-3.63,185.08,178.36,2025-04-24,2025-04-24,2025-04-24,2.08,Full Recovery (90%+),unknown,unknown
2025-04-14,BBY,-4.29,64.53,61.76,2025-04-22,2025-04-24,2025-04-24,2.15,Full Recovery (90%+),unknown,unknown
2025-04-14,BKNG,-3.08,4701.7,4556.84,2025-04-23,2025-04-23,2025-04-23,1.94,Full Recovery (90%+),unknown,unknown
2025-04-14,BLDR,-3.07,123.28,119.5,,,,0.49,Poor Recovery (<50%),unknown,unknown
2025-04-14,CEG,-3.85,214.97,206.7,2025-04-24,2025-04-24,2025-04-24,1.97,Full Recovery (90%+),unknown,unknown
2025-04-14,DAL,-3.08,41.58,40.3,2025-04-23,2025-04-23,2025-04-24,1.34,Full Recovery (90%+),unknown,unknown
2025-04-14,DECK,-4.15,111.79,107.15,2025-04-24,2025-04-24,,0.75,Good Recovery (75-90%),unknown,unknown
2025-04-14,DELL,-4.59,88.72,84.65,2025-04-23,2025-04-23,2025-04-23,2.51,Full Recovery (90%+),unknown,unknown
2025-04-14,EOG,-3.17,110.15,106.66,2025-04-17,2025-04-17,2025-04-17,1.95,Full Recovery (90%+),unknown,unknown
2025-04-14,EXPE,-3.46,154.58,149.23,2025-04-16,2025-04-23,2025-04-23,2.03,Full Recovery (90%+),unknown,unknown
2025-04-14,FANG,-3.16,131.81,127.64,2025-04-16,2025-04-17,2025-04-17,2.4,Full Recovery (90%+),unknown,unknown
2025-04-14,FTNT,-3.04,99.89,96.85,2025-04-15,2025-04-15,2025-04-24,1.63,Full Recovery (90%+),unknown,unknown
2025-04-14,GEV,-3.31,333.08,322.05,2025-04-15,2025-04-23,2025-04-23,4.57,Full Recovery (90%+),unknown,unknown
2025-04-14,HPE,-3.9,14.86,14.28,2025-04-15,2025-04-15,2025-04-15,3.38,Full Recovery (90%+),unknown,unknown
2025-04-14,HUM,-3.78,296.0,284.82,,,,0.18,Poor Recovery (<50%),unknown,unknown
2025-04-14,LUV,-3.22,26.41,25.56,2025-04-24,2025-04-24,2025-04-24,1.09,Full Recovery (90%+),unknown,unknown
2025-04-14,META,-4.44,556.17,531.48,2025-04-25,,,0.64,Partial Recovery (50-75%),unknown,unknown
2025-04-14,MPWR,-3.91,560.75,538.8,2025-04-24,2025-04-24,2025-04-24,2.05,Full Recovery (90%+),unknown,unknown
2025-04-14,MU,-4.89,74.67,71.02,2025-04-23,2025-04-24,2025-04-24,2.4,Full Recovery (90%+),unknown,unknown
2025-04-14,NCLH,-3.89,16.96,16.3,2025-04-23,2025-04-23,2025-04-23,1.41,Full Recovery (90%+),unknown,unknown
2025-04-14,PLTR,-3.32,95.8,92.62,2025-04-15,2025-04-15,2025-04-15,6.34,Full Recovery (90%+),unknown,unknown
2025-04-14,SMCI,-5.45,35.03,33.12,2025-04-24,2025-04-24,2025-04-24,1.75,Full Recovery (90%+),unknown,unknown
2025-04-14,STX,-3.02,74.93,72.67,2025-04-17,2025-04-17,2025-04-17,4.59,Full Recovery (90%+),unknown,unknown
2025-04-14,VLO,-3.23,114.01,110.33,2025-04-22,2025-04-23,2025-04-23,1.13,Full Recovery (90%+),unknown,unknown
2025-04-14,VST,-3.94,117.31,112.69,2025-04-15,2025-04-23,2025-04-23,3.02,Full Recovery (90%+),unknown,unknown
2025-04-14,WSM,-4.4,151.21,144.56,2025-04-24,2025-04-24,2025-04-24,1.03,Full Recovery (90%+),unknown,unknown
2025-04-15,ALB,-3.55,56.0,54.01,2025-04-23,2025-04-23,2025-04-24,2.09,Full Recovery (90%+),"alb, でリスナーに対してヘッダーの変更、追加ができるようになりました",https://dev.classmethod.jp/articles/slug-gDODUkmNfyBd/
2025-04-15,CPB,-3.26,38.99,37.72,,,,0.13,Poor Recovery (<50%),unknown,unknown
2025-04-15,DVA,-3.19,151.1,146.28,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-15,ERIE,-3.29,434.0,419.72,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-15,FSLR,-3.35,131.21,126.82,2025-04-22,2025-04-22,2025-04-22,3.43,Full Recovery (90%+),unknown,unknown
2025-04-15,MKC,-3.07,77.65,75.27,2025-04-23,,,0.56,Partial Recovery (50-75%),unknown,unknown
2025-04-15,MOH,-3.27,346.83,335.5,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-15,TECH,-3.64,53.0,51.07,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-15,ZBH,-4.76,102.13,97.27,2025-04-24,2025-04-24,,0.87,Good Recovery (75-90%),unknown,unknown
2025-04-16,AMGN,-4.11,294.74,282.64,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-16,BLDR,-3.61,117.3,113.06,2025-04-17,2025-04-17,2025-04-17,1.96,Full Recovery (90%+),unknown,unknown
2025-04-16,CAG,-3.26,25.74,24.9,2025-04-17,,,0.69,Partial Recovery (50-75%),unknown,unknown
2025-04-16,CPB,-3.03,38.0,36.85,2025-04-17,2025-04-22,,0.9,Good Recovery (75-90%),unknown,unknown
2025-04-16,DVA,-3.77,147.04,141.5,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-16,EXPD,-3.02,108.77,105.48,2025-04-24,2025-04-24,2025-04-24,1.67,Full Recovery (90%+),unknown,unknown
2025-04-16,FOXA,-3.21,49.86,48.26,2025-04-25,,,0.68,Partial Recovery (50-75%),unknown,unknown
2025-04-16,GIS,-3.29,58.39,56.47,2025-04-17,2025-04-22,,0.83,Good Recovery (75-90%),unknown,unknown
2025-04-16,IPG,-5.21,24.55,23.27,2025-04-17,2025-04-24,2025-04-24,1.41,Full Recovery (90%+),unknown,unknown
2025-04-16,KMX,-3.98,66.77,64.11,2025-04-23,,,0.64,Partial Recovery (50-75%),unknown,unknown
2025-04-16,LUV,-4.46,26.02,24.86,2025-04-23,2025-04-24,2025-04-24,1.41,Full Recovery (90%+),unknown,unknown
2025-04-16,MGM,-3.23,29.41,28.46,2025-04-22,2025-04-22,2025-04-22,3.38,Full Recovery (90%+),unknown,unknown
